Trip_ID,From,To,Distance_KM,Bus_Type,Seats,Fuel_Price,Fuel_Average_KM_L,Fuel_Consumed_Liters,Fuel_Cost_Complete_Trip,Toll_Plaza,Police_Challan,Maintenance,Other_Expense,Driver_Helper_Fee,Total_Trip_Cost,Booking_Price,Profit
TRP21298,Pakpattan,Lodhran,128,Non-AC,72,262.49,4.0,32.0,8399.68,448.0,0,256.0,1500,1472.73,10603.68,14727.33,4123.65
TRP21299,Khanewal,Lodhran,332,Non-AC,72,315.74,4.0,83.0,26206.42,1162.0,0,664.0,1500,4101.73,29532.42,41017.25,11484.83
TRP21300,Lodhran,Chiniot,388,Non-AC,72,302.64,4.0,97.0,29356.08,1358.0,0,776.0,1500,4581.96,32990.08,45819.56,12829.48
TRP21301,Lodhran,Mianwali,137,Non-AC,72,305.65,4.0,34.25,10468.51,479.5,0,274.0,1500,1766.95,12722.01,17669.46,4947.45
TRP21302,Muzaffargarh,Chakwal,204,Non-AC,72,264.65,4.0,51.0,13497.15,714.0,0,408.0,1500,2238.77,16119.15,22387.71,6268.56
TRP21303,Jhang,Bahawalpur,217,Non-AC,72,284.25,4.0,54.25,15420.56,759.5,0,434.0,1500,2515.84,18114.06,25158.42,7044.36
TRP21304,Muzaffargarh,Wah Cantt,250,Non-AC,72,281.99,4.0,62.5,17624.38,875.0,0,500.0,1500,2847.14,20499.38,28471.36,7971.98
TRP21305,Mianwali,Wah Cantt,423,Non-AC,72,274.52,4.0,105.75,29030.49,1480.5,0,846.0,1500,4563.47,32856.99,45634.71,12777.72
TRP21306,Rangpur,Jhelum,306,Non-AC,72,270.54,4.0,76.5,20696.31,1071.0,0,612.0,1500,3316.57,23879.31,33165.71,9286.4
TRP21307,Khanewal,Chiniot,205,Non-AC,72,272.76,4.0,51.25,13978.95,717.5,0,410.0,1500,2306.45,16606.45,23064.51,6458.06
TRP21308,Attock,Narowal,178,Non-AC,72,302.97,4.0,44.5,13482.17,623.0,0,356.0,1500,2216.83,15961.17,22168.29,6207.12
TRP21309,Lahore,Bahawalnagar,99,Non-AC,72,309.5,4.0,24.75,7660.12,346.5,0,198.0,1500,1347.86,9704.62,13478.64,3774.02
TRP21310,Rahim Yar Khan,Pakpattan,512,Non-AC,72,283.49,4.0,128.0,36286.72,1792.0,0,1024.0,1500,5639.27,40602.72,56392.67,15789.95
TRP21311,Khanewal,Rangpur,50,Non-AC,72,311.89,4.0,12.5,3898.62,175.0,0,100.0,1500,788.0,5673.62,7880.03,2206.41
TRP21312,Rangpur,Rawalpindi,409,Non-AC,72,319.61,4.0,102.25,32680.12,1431.5,0,818.0,1500,5059.67,36429.62,50596.69,14167.07
TRP21313,Wah Cantt,Khanewal,264,Non-AC,72,265.5,4.0,66.0,17523.0,924.0,0,528.0,1500,2843.75,20475.0,28437.5,7962.5
TRP21314,Narowal,Bahawalnagar,542,Non-AC,72,314.31,4.0,135.5,42589.0,1897.0,0,1084.0,1500,6537.5,47070.0,65375.0,18305.0
TRP21315,Muzaffargarh,Mandi Bahauddin,82,Non-AC,72,309.16,4.0,20.5,6337.78,287.0,0,164.0,1500,1151.22,8288.78,11512.19,3223.41
TRP21316,Gujrat,Chowk Munda,254,Non-AC,72,295.85,4.0,63.5,18786.48,889.0,0,508.0,1500,3011.59,21683.48,30115.94,8432.46
TRP21317,Bahawalpur,Multan,110,Non-AC,72,280.05,4.0,27.5,7701.38,385.0,0,220.0,1500,1362.0,9806.38,13619.97,3813.59
TRP21318,Bahawalpur,Toba Tek Singh,377,Non-AC,72,260.62,4.0,94.25,24563.44,1319.5,0,754.0,1500,3907.91,28136.94,39079.08,10942.14
TRP21319,Lodhran,Gujrat,285,Non-AC,72,263.26,4.0,71.25,18757.27,997.5,0,570.0,1500,3031.22,21824.77,30312.18,8487.41
TRP21320,Pakpattan,Sialkot,282,Non-AC,72,309.3,4.0,70.5,21805.65,987.0,0,564.0,1500,3452.31,24856.65,34523.12,9666.47
TRP21321,Gujranwala,Chowk Munda,507,Non-AC,72,268.64,4.0,126.75,34050.12,1774.5,0,1014.0,1500,5324.81,38338.62,53248.08,14909.46
TRP21322,Vehari,Rangpur,90,Non-AC,72,316.47,4.0,22.5,7120.58,315.0,0,180.0,1500,1266.05,9115.58,12660.53,3544.95
TRP21323,Sargodha,Rahim Yar Khan,460,Non-AC,72,311.58,4.0,115.0,35831.7,1610.0,0,920.0,1500,5536.35,39861.7,55363.47,15501.77
TRP21324,Mandi Bahauddin,Pakpattan,518,Non-AC,72,302.94,4.0,129.5,39230.73,1813.0,0,1036.0,1500,6052.74,43579.73,60527.4,16947.67
TRP21325,Faisalabad,Pakpattan,457,Non-AC,72,294.43,4.0,114.25,33638.63,1599.5,0,914.0,1500,5229.46,37652.13,52294.62,14642.49
TRP21326,Toba Tek Singh,Hafizabad,462,Non-AC,72,289.42,4.0,115.5,33428.01,1617.0,0,924.0,1500,5204.03,37469.01,52040.29,14571.28
TRP21327,Rajanpur,Sheikhupura,230,Non-AC,72,316.99,4.0,57.5,18226.92,805.0,0,460.0,1500,2915.54,20991.92,29155.44,8163.52
TRP21328,Wah Cantt,Sialkot,186,Non-AC,72,300.37,4.0,46.5,13967.2,651.0,0,372.0,1500,2290.31,16490.2,22903.06,6412.86
TRP21329,Vehari,Gujrat,151,Non-AC,72,273.95,4.0,37.75,10341.61,528.5,0,302.0,1500,1760.02,12672.11,17600.15,4928.04
TRP21330,Rahim Yar Khan,Mianwali,185,Non-AC,72,299.3,4.0,46.25,13842.62,647.5,0,370.0,1500,2272.24,16360.12,22722.39,6362.27
TRP21331,Sialkot,Rahim Yar Khan,229,Non-AC,72,308.25,4.0,57.25,17647.31,801.5,0,458.0,1500,2834.28,20406.81,28342.79,7935.98
TRP21332,Jhelum,Layyah,352,Non-AC,72,306.91,4.0,88.0,27008.08,1232.0,0,704.0,1500,4228.34,30444.08,42283.44,11839.36
TRP21333,Chakwal,Kot Addu,406,Non-AC,72,266.23,4.0,101.5,27022.35,1421.0,0,812.0,1500,4271.58,30755.35,42715.76,11960.41
TRP21334,Sargodha,Nankana Sahib,545,Non-AC,72,275.08,4.0,136.25,37479.65,1907.5,0,1090.0,1500,5830.16,41977.15,58301.6,16324.45
TRP21335,Attock,Bahawalpur,256,Non-AC,72,319.82,4.0,64.0,20468.48,896.0,0,512.0,1500,3246.73,23376.48,32467.33,9090.85
TRP21336,Chakwal,Sheikhupura,211,Non-AC,72,275.75,4.0,52.75,14545.81,738.5,0,422.0,1500,2389.77,17206.31,23897.65,6691.34
TRP21337,Wah Cantt,Faisalabad,457,Non-AC,72,286.67,4.0,114.25,32752.05,1599.5,0,914.0,1500,5106.33,36765.55,51063.26,14297.71
TRP21338,Kot Addu,Multan,85,Non-AC,72,318.25,4.0,21.25,6762.81,297.5,0,170.0,1500,1212.54,8730.31,12125.43,3395.12
TRP21339,Layyah,Mandi Bahauddin,225,Non-AC,72,282.81,4.0,56.25,15908.06,787.5,0,450.0,1500,2589.66,18645.56,25896.61,7251.05
TRP21340,Faisalabad,Mianwali,375,Non-AC,72,318.91,4.0,93.75,29897.81,1312.5,0,750.0,1500,4647.27,33460.31,46472.65,13012.34
TRP21341,Multan,Bahawalnagar,476,Non-AC,72,311.16,4.0,119.0,37028.04,1666.0,0,952.0,1500,5714.73,41146.04,57147.28,16001.24
TRP21342,Dera Ghazi Khan,Pakpattan,125,Non-AC,72,263.65,4.0,31.25,8239.06,437.5,0,250.0,1500,1448.13,10426.56,14481.33,4054.77
TRP21343,Lodhran,Rajanpur,507,Non-AC,72,276.49,4.0,126.75,35045.11,1774.5,0,1014.0,1500,5463.0,39333.61,54630.01,15296.4
TRP21344,Chiniot,Attock,146,Non-AC,72,265.74,4.0,36.5,9699.51,511.0,0,292.0,1500,1667.02,12002.51,16670.15,4667.64
TRP21345,Kasur,Bahawalnagar,285,Non-AC,72,283.65,4.0,71.25,20210.06,997.5,0,570.0,1500,3232.99,23277.56,32329.94,9052.38
TRP21346,Lahore,Chakwal,337,Non-AC,72,287.95,4.0,84.25,24259.79,1179.5,0,674.0,1500,3835.18,27613.29,38351.79,10738.5
TRP21347,Khanewal,Mianwali,332,Non-AC,72,278.18,4.0,83.0,23088.94,1162.0,0,664.0,1500,3668.74,26414.94,36687.42,10272.48
TRP21348,Khushab,Khanewal,232,Non-AC,72,293.39,4.0,58.0,17016.62,812.0,0,464.0,1500,2748.98,19792.62,27489.75,7697.13
TRP21349,Sheikhupura,Toba Tek Singh,448,Non-AC,72,278.67,4.0,112.0,31211.04,1568.0,0,896.0,1500,4885.42,35175.04,48854.22,13679.18
TRP21350,Sahiwal,Layyah,233,Non-AC,72,284.21,4.0,58.25,16555.23,815.5,0,466.0,1500,2685.66,19336.73,26856.57,7519.84
TRP21351,Khushab,Multan,350,Non-AC,72,262.36,4.0,87.5,22956.5,1225.0,0,700.0,1500,3664.1,26381.5,36640.97,10259.47
TRP21352,Chiniot,Gujranwala,469,Non-AC,72,272.01,4.0,117.25,31893.17,1641.5,0,938.0,1500,4996.2,35972.67,49962.04,13989.37
TRP21353,Khanewal,Rahim Yar Khan,344,Non-AC,72,269.73,4.0,86.0,23196.78,1204.0,0,688.0,1500,3692.89,26588.78,36928.86,10340.08
TRP21354,Gujranwala,Hafizabad,299,Non-AC,72,271.44,4.0,74.75,20290.14,1046.5,0,598.0,1500,3254.81,23434.64,32548.11,9113.47
TRP21355,Vehari,Narowal,368,Non-AC,72,287.69,4.0,92.0,26467.48,1288.0,0,736.0,1500,4165.48,29991.48,41654.83,11663.35
TRP21356,Jhang,Mandi Bahauddin,399,Non-AC,72,286.04,4.0,99.75,28532.49,1396.5,0,798.0,1500,4475.97,32226.99,44759.71,12532.72
TRP21357,Mianwali,Multan,470,Non-AC,72,293.88,4.0,117.5,34530.9,1645.0,0,940.0,1500,5363.32,38615.9,53633.19,15017.29
TRP21358,Toba Tek Singh,Jhang,118,Non-AC,72,279.72,4.0,29.5,8251.74,413.0,0,236.0,1500,1444.55,10400.74,14445.47,4044.73
TRP21359,Sargodha,Sahiwal,184,Non-AC,72,312.7,4.0,46.0,14384.2,644.0,0,368.0,1500,2346.69,16896.2,23466.94,6570.74
TRP21360,Rangpur,Okara,586,Non-AC,72,274.11,4.0,146.5,40157.12,2051.0,0,1172.0,1500,6233.35,44880.12,62333.5,17453.38
TRP21361,Chakwal,Wah Cantt,387,Non-AC,72,310.83,4.0,96.75,30072.8,1354.5,0,774.0,1500,4680.74,33701.3,46807.36,13106.06
TRP21362,Rajanpur,Vehari,106,Non-AC,72,297.64,4.0,26.5,7887.46,371.0,0,212.0,1500,1384.79,9970.46,13847.86,3877.4
TRP21363,Mandi Bahauddin,Bahawalnagar,252,Non-AC,72,295.9,4.0,63.0,18641.7,882.0,0,504.0,1500,2989.96,21527.7,29899.58,8371.88
TRP21364,Jhelum,Kasur,101,Non-AC,72,311.27,4.0,25.25,7859.57,353.5,0,202.0,1500,1377.09,9915.07,13770.93,3855.86
TRP21365,Muzaffargarh,Mianwali,473,Non-AC,72,299.63,4.0,118.25,35431.25,1655.5,0,946.0,1500,5490.66,39532.75,54906.6,15373.85
TRP21366,Pakpattan,Mandi Bahauddin,204,Non-AC,72,273.08,4.0,51.0,13927.08,714.0,0,408.0,1500,2298.48,16549.08,22984.83,6435.75
TRP21367,Rawalpindi,Toba Tek Singh,376,Non-AC,72,264.72,4.0,94.0,24883.68,1316.0,0,752.0,1500,3951.62,28451.68,39516.22,11064.54
TRP21368,Toba Tek Singh,Sahiwal,101,Non-AC,72,274.0,4.0,25.25,6918.5,353.5,0,202.0,1500,1246.39,8974.0,12463.89,3489.89
TRP21369,Chowk Munda,Khanewal,453,Non-AC,72,276.01,4.0,113.25,31258.13,1585.5,0,906.0,1500,4895.78,35249.63,48957.82,13708.19
TRP21370,Gujrat,Layyah,83,Non-AC,72,295.73,4.0,20.75,6136.4,290.5,0,166.0,1500,1124.01,8092.9,11240.14,3147.24
TRP21371,Khushab,Jhang,401,Non-AC,72,298.72,4.0,100.25,29946.68,1403.5,0,802.0,1500,4673.91,33652.18,46739.14,13086.96
TRP21372,Dera Ghazi Khan,Okara,451,Non-AC,72,267.09,4.0,112.75,30114.4,1578.5,0,902.0,1500,4735.4,34094.9,47354.03,13259.13
TRP21373,Rahim Yar Khan,Kot Addu,444,Non-AC,72,303.23,4.0,111.0,33658.53,1554.0,0,888.0,1500,5222.3,37600.53,52222.96,14622.43
TRP21374,Sheikhupura,Hafizabad,551,Non-AC,72,270.52,4.0,137.75,37264.13,1928.5,0,1102.0,1500,5804.81,41794.63,58048.1,16253.47
TRP21375,Mandi Bahauddin,Gujranwala,151,Non-AC,72,290.91,4.0,37.75,10981.85,528.5,0,302.0,1500,1848.94,13312.35,18489.38,5177.03
TRP21376,Jhang,Sialkot,152,Non-AC,72,270.63,4.0,38.0,10283.94,532.0,0,304.0,1500,1752.77,12619.94,17527.69,4907.75
TRP21377,Narowal,Mandi Bahauddin,119,Non-AC,72,275.64,4.0,29.75,8200.29,416.5,0,238.0,1500,1438.16,10354.79,14381.65,4026.86
TRP21378,Lodhran,Jhelum,251,Non-AC,72,308.27,4.0,62.75,19343.94,878.5,0,502.0,1500,3086.73,22224.44,30867.28,8642.84
TRP21379,Jhang,Dera Ghazi Khan,569,Non-AC,72,279.55,4.0,142.25,39765.99,1991.5,0,1138.0,1500,6166.04,44395.49,61660.4,17264.91
TRP21380,Khanewal,Okara,83,Non-AC,72,315.41,4.0,20.75,6544.76,290.5,0,166.0,1500,1180.73,8501.26,11807.31,3306.05
TRP21381,Toba Tek Singh,Jhang,489,Non-AC,72,308.03,4.0,122.25,37656.67,1711.5,0,978.0,1500,5811.97,41846.17,58119.68,16273.51
TRP21382,Bhakkar,Mianwali,94,Non-AC,72,312.48,4.0,23.5,7343.28,329.0,0,188.0,1500,1300.04,9360.28,13000.39,3640.11
TRP21383,Sargodha,Chiniot,178,Non-AC,72,275.97,4.0,44.5,12280.67,623.0,0,356.0,1500,2049.95,14759.67,20499.54,5739.87
TRP21384,Rawalpindi,Jhang,296,Non-AC,72,313.45,4.0,74.0,23195.3,1036.0,0,592.0,1500,3656.01,26323.3,36560.14,10236.84
TRP21385,Khanewal,Jhelum,294,Non-AC,72,276.72,4.0,73.5,20338.92,1029.0,0,588.0,1500,3257.77,23455.92,32577.67,9121.75
TRP21386,Chiniot,Bahawalpur,106,Non-AC,72,298.6,4.0,26.5,7912.9,371.0,0,212.0,1500,1388.32,9995.9,13883.19,3887.29
TRP21387,Mianwali,Bahawalpur,238,Non-AC,72,274.64,4.0,59.5,16341.08,833.0,0,476.0,1500,2659.73,19150.08,26597.33,7447.25
TRP21388,Multan,Faisalabad,240,Non-AC,72,260.2,4.0,60.0,15612.0,840.0,0,480.0,1500,2560.0,18432.0,25600.0,7168.0
TRP21389,Faisalabad,Muzaffargarh,363,Non-AC,72,312.95,4.0,90.75,28400.21,1270.5,0,726.0,1500,4430.1,31896.71,44300.99,12404.28
TRP21390,Kot Addu,Sahiwal,294,Non-AC,72,311.61,4.0,73.5,22903.34,1029.0,0,588.0,1500,3613.94,26020.34,36139.36,10119.02
TRP21391,Gujrat,Sheikhupura,374,Non-AC,72,263.26,4.0,93.5,24614.81,1309.0,0,748.0,1500,3912.75,28171.81,39127.51,10955.7
TRP21392,Sahiwal,Mandi Bahauddin,136,Non-AC,72,314.96,4.0,34.0,10708.64,476.0,0,272.0,1500,1799.53,12956.64,17995.33,5038.69
TRP21393,Lahore,Kasur,589,Non-AC,72,302.22,4.0,147.25,44501.9,2061.5,0,1178.0,1500,6839.08,49241.4,68390.83,19149.43
TRP21394,Rahim Yar Khan,Sargodha,109,Non-AC,72,282.1,4.0,27.25,7687.23,381.5,0,218.0,1500,1359.27,9786.73,13592.68,3805.95
TRP21395,Vehari,Lahore,470,Non-AC,72,296.59,4.0,117.5,34849.32,1645.0,0,940.0,1500,5407.54,38934.32,54075.44,15141.12
TRP21396,Wah Cantt,Rajanpur,480,Non-AC,72,299.29,4.0,120.0,35914.8,1680.0,0,960.0,1500,5563.17,40054.8,55631.67,15576.87
TRP21397,Rajanpur,Khushab,145,Non-AC,72,288.21,4.0,36.25,10447.61,507.5,0,290.0,1500,1770.15,12745.11,17701.54,4956.43
TRP21398,Okara,Wah Cantt,259,Non-AC,72,267.52,4.0,64.75,17321.92,906.5,0,518.0,1500,2812.0,20246.42,28120.03,7873.61
TRP21399,Chiniot,Gujranwala,96,Non-AC,72,314.72,4.0,24.0,7553.28,336.0,0,192.0,1500,1330.73,9581.28,13307.33,3726.05
TRP21400,Sargodha,Jhang,119,Non-AC,72,283.82,4.0,29.75,8443.65,416.5,0,238.0,1500,1471.97,10598.15,14719.65,4121.5
TRP21401,Jhang,Chowk Munda,261,Non-AC,72,285.23,4.0,65.25,18611.26,913.5,0,522.0,1500,2992.61,21546.76,29926.06,8379.3
TRP21402,Sargodha,Hafizabad,240,Non-AC,72,270.76,4.0,60.0,16245.6,840.0,0,480.0,1500,2648.0,19065.6,26480.0,7414.4
TRP21403,Khanewal,Bhakkar,266,Non-AC,72,272.77,4.0,66.5,18139.2,931.0,0,532.0,1500,2930.86,21102.2,29308.61,8206.41
TRP21404,Rahim Yar Khan,Layyah,546,Non-AC,72,273.92,4.0,136.5,37390.08,1911.0,0,1092.0,1500,5818.48,41893.08,58184.83,16291.75
TRP21405,Kot Addu,Toba Tek Singh,413,Non-AC,72,287.43,4.0,103.25,29677.15,1445.5,0,826.0,1500,4645.65,33448.65,46456.46,13007.81
TRP21406,Dera Ghazi Khan,Hafizabad,183,Non-AC,72,270.73,4.0,45.75,12385.9,640.5,0,366.0,1500,2068.39,14892.4,20683.89,5791.49
TRP21407,Lahore,Sialkot,125,Non-AC,72,284.67,4.0,31.25,8895.94,437.5,0,250.0,1500,1539.37,11083.44,15393.67,4310.23
TRP21408,Sialkot,Khushab,81,Non-AC,72,319.6,4.0,20.25,6471.9,283.5,0,162.0,1500,1169.08,8417.4,11690.83,3273.43
TRP21409,Layyah,Kasur,548,Non-AC,72,303.72,4.0,137.0,41609.64,1918.0,0,1096.0,1500,6406.06,46123.64,64060.61,17936.97
TRP21410,Pakpattan,Lodhran,502,Non-AC,72,280.29,4.0,125.5,35176.4,1757.0,0,1004.0,1500,5477.42,39437.4,54774.17,15336.77
TRP21411,Pakpattan,Jhelum,555,Non-AC,72,289.43,4.0,138.75,40158.41,1942.5,0,1110.0,1500,6209.85,44710.91,62098.49,17387.58
TRP21412,Bahawalpur,Khushab,567,Non-AC,72,308.75,4.0,141.75,43765.31,1984.5,0,1134.0,1500,6719.97,48383.81,67199.74,18815.93
TRP21413,Multan,Pakpattan,152,Non-AC,72,292.48,4.0,38.0,11114.24,532.0,0,304.0,1500,1868.09,13450.24,18680.89,5230.65
TRP21414,Rawalpindi,Kasur,84,Non-AC,72,267.06,4.0,21.0,5608.26,294.0,0,168.0,1500,1051.42,7570.26,10514.25,2943.99
TRP21415,Sheikhupura,Wah Cantt,574,Non-AC,72,306.39,4.0,143.5,43966.96,2009.0,0,1148.0,1500,6753.33,48623.96,67533.28,18909.32
TRP21416,Nankana Sahib,Lodhran,404,Non-AC,72,272.17,4.0,101.0,27489.17,1414.0,0,808.0,1500,4334.89,31211.17,43348.85,12137.68
TRP21417,Bahawalpur,Kot Addu,140,Non-AC,72,316.42,4.0,35.0,11074.7,490.0,0,280.0,1500,1853.43,13344.7,18534.31,5189.61
TRP21418,Dera Ghazi Khan,Multan,592,Non-AC,72,284.61,4.0,148.0,42122.28,2072.0,0,1184.0,1500,6510.87,46878.28,65108.72,18230.44
TRP21419,Gujranwala,Lodhran,294,Non-AC,72,312.74,4.0,73.5,22986.39,1029.0,0,588.0,1500,3625.47,26103.39,36254.71,10151.32
TRP21420,Gujrat,Toba Tek Singh,85,Non-AC,72,311.53,4.0,21.25,6620.01,297.5,0,170.0,1500,1192.71,8587.51,11927.1,3339.59
TRP21421,Sahiwal,Multan,160,Non-AC,72,281.37,4.0,40.0,11254.8,560.0,0,320.0,1500,1893.72,13634.8,18937.22,5302.42
TRP21422,Hafizabad,Jhelum,107,Non-AC,72,275.86,4.0,26.75,7379.26,374.5,0,214.0,1500,1314.97,9467.76,13149.67,3681.91
TRP21423,Wah Cantt,Rawalpindi,214,Non-AC,72,275.04,4.0,53.5,14714.64,749.0,0,428.0,1500,2415.51,17391.64,24155.06,6763.42
TRP21424,Bahawalpur,Sahiwal,574,Non-AC,72,283.46,4.0,143.5,40676.51,2009.0,0,1148.0,1500,6296.32,45333.51,62963.21,17629.7
TRP21425,Muzaffargarh,Dera Ghazi Khan,159,Non-AC,72,310.64,4.0,39.75,12347.94,556.5,0,318.0,1500,2044.78,14722.44,20447.83,5725.39
TRP21426,Kot Addu,Khushab,470,Non-AC,72,271.01,4.0,117.5,31843.67,1645.0,0,940.0,1500,4990.09,35928.67,49900.93,13972.26
TRP21427,Rahim Yar Khan,Rangpur,302,Non-AC,72,301.63,4.0,75.5,22773.06,1057.0,0,604.0,1500,3601.95,25934.06,36019.53,10085.47
TRP21428,Khushab,Lodhran,345,Non-AC,72,307.82,4.0,86.25,26549.47,1207.5,0,690.0,1500,4159.3,29946.97,41593.01,11646.04
TRP21429,Faisalabad,Chiniot,185,Non-AC,72,319.15,4.0,46.25,14760.69,647.5,0,370.0,1500,2399.75,17278.19,23997.49,6719.3
TRP21430,Jhang,Rawalpindi,135,Non-AC,72,278.36,4.0,33.75,9394.65,472.5,0,270.0,1500,1616.27,11637.15,16162.71,4525.56
TRP21431,Chiniot,Chowk Munda,517,Non-AC,72,288.37,4.0,129.25,37271.82,1809.5,0,1034.0,1500,5779.91,41615.32,57799.06,16183.74
TRP21432,Kot Addu,Dera Ghazi Khan,95,Non-AC,72,275.84,4.0,23.75,6551.2,332.5,0,190.0,1500,1190.79,8573.7,11907.92,3334.22
TRP21433,Vehari,Bhakkar,565,Non-AC,72,293.35,4.0,141.25,41435.69,1977.5,0,1130.0,1500,6394.89,46043.19,63948.88,17905.69
TRP21434,Chakwal,Faisalabad,291,Non-AC,72,274.7,4.0,72.75,19984.42,1018.5,0,582.0,1500,3206.24,23084.92,32062.39,8977.47
TRP21435,Rajanpur,Lodhran,516,Non-AC,72,270.46,4.0,129.0,34889.34,1806.0,0,1032.0,1500,5448.24,39227.34,54482.42,15255.08
TRP21436,Faisalabad,Pakpattan,149,Non-AC,72,301.94,4.0,37.25,11247.26,521.5,0,298.0,1500,1884.27,13566.76,18842.72,5275.96
TRP21437,Rajanpur,Chiniot,389,Non-AC,72,294.86,4.0,97.25,28675.14,1361.5,0,778.0,1500,4488.14,32314.64,44881.44,12566.8
TRP21438,Toba Tek Singh,Layyah,139,Non-AC,72,299.74,4.0,34.75,10415.97,486.5,0,278.0,1500,1761.18,12680.47,17611.76,4931.29
TRP21439,Sialkot,Gujrat,599,Non-AC,72,301.52,4.0,149.75,45152.62,2096.5,0,1198.0,1500,6937.1,49947.12,69371.0,19423.88
TRP21440,Bahawalnagar,Pakpattan,163,Non-AC,72,273.06,4.0,40.75,11127.19,570.5,0,326.0,1500,1878.29,13523.69,18782.9,5259.21
TRP21441,Okara,Khanewal,319,Non-AC,72,307.51,4.0,79.75,24523.92,1116.5,0,638.0,1500,3858.11,27778.42,38581.14,10802.72
TRP21442,Bahawalnagar,Pakpattan,304,Non-AC,72,280.91,4.0,76.0,21349.16,1064.0,0,608.0,1500,3405.72,24521.16,34057.17,9536.01
TRP21443,Okara,Khushab,508,Non-AC,72,299.87,4.0,127.0,38083.49,1778.0,0,1016.0,1500,5885.76,42377.49,58857.62,16480.13
TRP21444,Okara,Hafizabad,593,Non-AC,72,282.22,4.0,148.25,41839.12,2075.5,0,1186.0,1500,6472.31,46600.62,64723.08,18122.46
TRP21445,Vehari,Gujranwala,445,Non-AC,72,291.16,4.0,111.25,32391.55,1557.5,0,890.0,1500,5047.09,36339.05,50470.9,14131.85
TRP21446,Gujrat,Sheikhupura,231,Non-AC,72,271.59,4.0,57.75,15684.32,808.5,0,462.0,1500,2563.17,18454.82,25631.69,7176.87
TRP21447,Kasur,Bahawalnagar,171,Non-AC,72,275.02,4.0,42.75,11757.1,598.5,0,342.0,1500,1971.89,14197.6,19718.89,5521.29
TRP21448,Sargodha,Chiniot,185,Non-AC,72,312.46,4.0,46.25,14451.27,647.5,0,370.0,1500,2356.77,16968.77,23567.74,6598.97
TRP21449,Dera Ghazi Khan,Faisalabad,211,Non-AC,72,313.09,4.0,52.75,16515.5,738.5,0,422.0,1500,2663.33,19176.0,26633.33,7457.33
TRP21450,Muzaffargarh,Jhelum,537,Non-AC,72,314.72,4.0,134.25,42251.16,1879.5,0,1074.0,1500,6486.76,46704.66,64867.58,18162.92
TRP21451,Multan,Rangpur,65,Non-AC,72,307.4,4.0,16.25,4995.25,227.5,0,130.0,1500,951.77,6852.75,9517.71,2664.96
TRP21452,Lodhran,Sargodha,100,Non-AC,72,316.25,4.0,25.0,7906.25,350.0,0,200.0,1500,1382.81,9956.25,13828.12,3871.87
TRP21453,Chowk Munda,Khanewal,392,Non-AC,72,269.99,4.0,98.0,26459.02,1372.0,0,784.0,1500,4182.64,30115.02,41826.42,11711.4
TRP21454,Rahim Yar Khan,Multan,250,Non-AC,72,260.6,4.0,62.5,16287.5,875.0,0,500.0,1500,2661.46,19162.5,26614.58,7452.08
TRP21455,Chiniot,Bahawalnagar,588,Non-AC,72,313.28,4.0,147.0,46052.16,2058.0,0,1176.0,1500,7053.63,50786.16,70536.33,19750.17
TRP21456,Faisalabad,Khanewal,487,Non-AC,72,268.16,4.0,121.75,32648.48,1704.5,0,974.0,1500,5114.86,36826.98,51148.58,14321.6
TRP21457,Chiniot,Sahiwal,178,Non-AC,72,303.91,4.0,44.5,13524.0,623.0,0,356.0,1500,2222.64,16003.0,22226.39,6223.39
TRP21458,Lodhran,Dera Ghazi Khan,326,Non-AC,72,263.85,4.0,81.5,21503.78,1141.0,0,652.0,1500,3444.0,24796.78,34439.97,9643.19
TRP21459,Pakpattan,Bahawalpur,186,Non-AC,72,312.25,4.0,46.5,14519.62,651.0,0,372.0,1500,2367.03,17042.62,23670.31,6627.69
TRP21460,Layyah,Sargodha,365,Non-AC,72,288.44,4.0,91.25,26320.15,1277.5,0,730.0,1500,4142.73,29827.65,41427.29,11599.64
TRP21461,Narowal,Mandi Bahauddin,475,Non-AC,72,311.18,4.0,118.75,36952.62,1662.5,0,950.0,1500,5703.49,41065.12,57034.89,15969.77
TRP21462,Pakpattan,Kot Addu,226,Non-AC,72,270.83,4.0,56.5,15301.89,791.0,0,452.0,1500,2506.24,18044.89,25062.35,7017.46
TRP21463,Lahore,Bahawalnagar,576,Non-AC,72,275.34,4.0,144.0,39648.96,2016.0,0,1152.0,1500,6155.13,44316.96,61551.33,17234.37
TRP21464,Muzaffargarh,Bahawalnagar,197,Non-AC,72,267.15,4.0,49.25,13157.14,689.5,0,394.0,1500,2186.2,15740.64,21862.0,6121.36
TRP21465,Narowal,Rajanpur,203,Non-AC,72,268.02,4.0,50.75,13602.01,710.5,0,406.0,1500,2252.57,16218.51,22525.71,6307.2
TRP21466,Lahore,Khanewal,249,Non-AC,72,310.57,4.0,62.25,19332.98,871.5,0,498.0,1500,3083.68,22202.48,30836.78,8634.3
TRP21467,Kot Addu,Toba Tek Singh,471,Non-AC,72,312.31,4.0,117.75,36774.5,1648.5,0,942.0,1500,5675.69,40865.0,56756.94,15891.94
TRP21468,Attock,Khanewal,580,Non-AC,72,271.77,4.0,145.0,39406.65,2030.0,0,1160.0,1500,6124.53,44096.65,61245.35,17148.7
TRP21469,Wah Cantt,Sahiwal,270,Non-AC,72,283.13,4.0,67.5,19111.28,945.0,0,540.0,1500,3068.93,22096.28,30689.28,8593.0
